ano,estado,municipio,partido,prefeito,votacao
1996,SP,GUAICARA,PL,JOSE MONTEIRO DA SILVA,0.37414
1996,SP,MESOPOLIS,PMDB,JOSE MOREIRA,0.50356
1996,SP,PIRANGI,PFL,JOSE ORLANDO DE SOUSA,0.54813
1996,SP,ENGENHEIRO COELHO,PMDB,JOSE OTAVIO SCHOLL,0.51671
1996,SP,COROADOS,PFL,JOSE PAULO BELTRAN,0.48604
1996,SP,LENCOIS PAULISTA,PPB,JOSE PRADO DE LIMA,0.42539
1996,SP,SALMORAO,PTB,JOSE PRAVATO,0.54149
1996,SP,BIRIGUI,PSDB,JOSE ROBERTO DOS SANTOS,0.61041
1996,SP,PALMITAL,PSDB,JOSE ROBERTO LEAO REGO,0.58886
1996,SP,URUPES,PSDB,JOSE ROBERTO PEROSA RAVAGNANI,0.67555
1996,SP,JOAO RAMALHO,PFL,JOSE ROBERTO PINHEIRO NUNES,0.82819
1996,SP,MIGUELOPOLIS,PL,JOSE ROBERTO URBANO,0.54789
1996,SP,SALESOPOLIS,PSD,JOSE RODRIGUES FEITAL FILHO,0.62994
1996,SP,PEDRA BELA,PSDB,JOSE RONALDO LEME,0.60657
1996,SP,MONTE CASTELO,PSDB,JOSE SADAO KOSHIYAMA,0.69034
1996,SP,PIEDADE,PSDB,JOSE TADEU DE RESENDE,0.46992
1996,SP,BADY BASSIT,PMDB,JOSE TOBARDINI,0.52429
1996,SP,QUADRA,PMDB,JOSE VALDIR LOPES,0.5072
1996,SP,MARTINOPOLIS,PPB,JOSE VALENTIM NETO,0.69289
1996,SP,SARAPUI,PMDB,JOSE VIEIRA ANTUNES,0.46993
1996,SP,LOURDES,PMDB,JOSE YOSIMASA EMOTO,0.53863
1996,SP,AVARE,PPB,JOSELYR BENEDITO SILVESTRE,0.49193
1996,SP,JACUPIRANGA,PFL,JOSUEL VOLPINI,0.45706
1996,SP,GARCA,PPB,JULIO MARCONDES DE MOURA,0.4914
1996,SP,PRESIDENTE BERNARDES,PSDB,JULIO OMAR RODRIGUES,0.5089
1996,SP,NOVA ALIANCA,PSDB,JURANDIR BARBOSA DE MORAIS,0.58052
1996,SP,IPUA,PSDB,JUSCELINO MARUNO,0.50384
1996,SP,BARAO DE ANTONINA,PSDB,JUVENAL DOMINGUES DE CAMPOS,0.60821
1996,SP,VARGEM,PSD,JUVENIL DE OLIVEIRA VILACA,0.68571
1996,SP,ITAPECERICA DA SERRA,PSDB,LACIR FERREIRA BALDUSCO,0.52415
1996,SP,ELIAS FAUSTO,PSDB,LAERCIO BETARELLI,0.63738
1996,SP,SAO JOAO DA BOA VISTA,PSDB,LAERT DE LIMA TEIXEIRA,0.46854
1996,SP,SANTO ANTONIO DA ALEGRIA,PMDB,LAURENTINO DA SILVA SOBRINHO,0.59964
1996,SP,ITAPORANGA,PTB,LEDISLEI VALCAZARA CHUERI,0.50043
1996,SP,BOREBI,PFL,LEILA AYUB VACA,1
1996,SP,SAO LOURENCO DA SERRA,PSDB,LENER DO NASCIMENTO RIBEIRO,0.59303
1996,SP,PORTO FELIZ,PMDB,LEONARDO MARCHESONI ROGADO,0.62777
1996,SP,FLORIDA PAULISTA,PFL,LEONEL BUTARELO,0.64693
1996,SP,ITU,PMDB,LEONEL SALVADOR,0.50024
1996,SP,CAJATI,PFL,LONGINO DA CUNHA,0.33871
1996,SP,CABREUVA,PV,LUCIA SARA BENGIO CIOLA,0.55208
1996,SP,ITUVERAVA,PSDB,LUCIO ADALBERTO LIMA MACHADO,0.71037
1996,SP,SALTINHO,PMDB,LUCIO FERRAZ DE ARRUDA,0.54915
1996,SP,SANTA ALBERTINA,PFL,LUCIO FIORILLI,1
1996,SP,MORUNGABA,PSD,LUCIO ROQUE FLAIBAM,0.5533
1996,SP,BORA,PSDB,LUIS ANTONIO VINHANDO,1
1996,SP,ECHAPORA,PPB,LUIS HENRIQUE VILLA,0.55857
1996,SP,ALTINOPOLIS,PMDB,LUIS VALTER FERREIRA,0.63483
1996,SP,TAIACU,PTB,LUIZ ANSELMO ZUCOLO,1
1996,SP,CAMPO LIMPO PAULISTA,PMDB,LUIZ ANTONIO BRAZ,0.35159
1996,SP,AGUAS DE SAO PEDRO,PRP,LUIZ ANTONIO DE MITRY FILHO,0.50407
1996,SP,NOVA GRANADA,PSDB,LUIZ AUGUSTO SALVADOR,0.50707
1996,SP,FRANCISCO MORATO,PDT,LUIZ CARLOS DOS REIS,0.33974
1996,SP,IGARATA,PSDB,LUIZ CARLOS LOURENCO,0.55156
1996,SP,BERTIOGA,PSD,LUIZ CARLOS RACHID,0.42827
1996,SP,LUCIANOPOLIS,PT,LUIZ CARLOS SABADIN,0.60612
1996,SP,LINDOIA,PFL,LUIZ CARLOS SCARPIONI ZAMBOLIM,0.50207
1996,SP,SAO MANUEL,PMDB,LUIZ CELSO LUIZETTO,0.43856
1996,SP,SAO PEDRO DO TURVO,PMDB,LUIZ CLAUDIO DA CUNHA,0.5144
1996,SP,SERRANA,PMDB,LUIZ CLAUDIO PATURI RODRIGUES,0.48829
1996,SP,PARAIBUNA,PTB,LUIZ DE GONZAGA SANTOS,0.67427
1996,SP,MANDURI,PDT,LUIZ DELFINO ALONSO,0.44188
1996,SP,PAULO DE FARIA,PSDB,LUIZ DESIDERIO BORGES,0.42174
1996,SP,QUINTANA,PSDB,LUIZ DONIZETTI MARTINI,0.52978
1996,SP,EMBAUBA,PSDB,LUIZ FINOTO NETO,0.53859
1996,SP,SAO MIGUEL ARCANJO,PPB,LUIZ GONZAGA ALBACH,0.54678
1996,SP,GUAREI,PFL,LUIZ GONZAGA DA COSTA BARROS,0.68655
1996,SP,PILAR DO SUL,PSDB,LUIZ HENRIQUE DE CARVALHO,0.50798
1996,SP,CHARQUEADA,PMDB,LUIZ MAURO VIEIRA,0.63956
1996,SP,SAO CAETANO DO SUL,PTB,LUIZ OLINTO TORTORELLO,0.58772
1996,SP,PRADOPOLIS,PSDB,LUIZ OTAVIO CARNIEL GIOVANNETTI,0.55827
1996,SP,BALSAMO,PMDB,LUIZ STEQUE RODRIGUES,0.61834
1996,SP,ALVARES MACHADO,PSDB,LUIZ TAKASHI KATSUTANI,0.5028
1996,SP,ICEM,PSDB,MANOEL DA COSTA BRAGA,0.58551
1996,SP,IPORANGA,PMDB,MANOEL DO CARMO RODRIGUES DOS SANTOS,0.65081
1996,SP,TUPA,PSDB,MANOEL FERREIRA DE SOUZA GASPAR,0.59799
1996,SP,SAO JOAO DO PAU D ALHO,PSDB,MANOEL PEREIRA DOS SANTOS,0.64858
1996,SP,TACIBA,PSDB,MARCELO DE SOUZA SILVA,0.63197
1996,SP,CANANEIA,PFL,MARCELO DOS SANTOS OLIVEIRA ROSA,0.40439
1996,SP,SANTA BRANCA,PPS,MARCILIO PEREIRA CAMPOS FILHO,0.29239
1996,SP,SAO VICENTE,PSB,MARCIO LUIZ FRANCA GOMES,0.44336
1996,SP,SAO JOSE DO BARREIRO,PDT,MARCO ANTONIO DE OLIVEIRA SANTOS,0.48862
1996,SP,RAFARD,PFL,MARCO ANTONIO NOGUEIRA DOS SANTOS,0.51162
1996,SP,BARRINHA,PSD,MARCOS APARECIDO MARCARI,0.50884
1996,SP,ITIRAPUA,PFL,MARCOS HENRIQUE ALVES,0.50468
1996,SP,SANTA ISABEL,PMDB,MARIA ANGELA SANCHES,0.46035
1996,SP,JABOTICABAL,PT,MARIA CARLOTA NIERO ROCHA,0.40563
1996,SP,VALPARAIZO,PSDB,MARIA DE LOURDES MARQUES DE MELO,0.62137
1996,SP,VARGEM GRANDE DO SUL,PL,MARIA DENIRA TAVARES ROSSI,0.5702
1996,SP,RIBEIRAO PIRES,PT,MARIA INES SOARES FREIRE,0.39965
1996,SP,SERTAOZINHO,PPB,MARIA NELI MUSSA TONIELO,0.45432
1996,SP,TAQUARIVAI,PSDB,MARIA SEBASTIANA CARDOSO PRIOSTE,0.46929
1996,SP,TABATINGA,PFL,MARIANGELA MARQUESI COSTA ROQUE,0.50781
1996,SP,BOA ESPERANCA DO SUL,PSDB,MARINALDO ANGELO MONTE,0.53737
1996,SP,IPAUCU,PMDB,MARIO AUGUSTO MADALENA,0.42064
1996,SP,TREMEMBE,PDT,MARIO CARNEIRO LEAO,0.44258
1996,SP,COTIA,PFL,MARIO DIAS RIBEIRO,0.42076
1996,SP,SEVERINIA,PFL,MARIO LUCIO LUCATELLI,0.50123
1996,SP,SAO JOAO DAS DUAS PONTES,PMDB,MARIO MEDIS,0.54998
1996,SP,ESTRELA D OESTE,PSDB,MATHEUS ASSUNCAO TOLEDO,0.60268
1996,SP,GUARUJA,PTB,MAURICI MARIANO,0.28528
1996,SP,ORINDIUVA,PFL,MAURICIO BRONCA,0.53261
1996,SP,PIRAJU,PSDB,MAURICIO DE OLIVEIRA PINTERICH,0.45847
1996,SP,SAO BERNARDO DO CAMPO,PSDB,MAURICIO SOARES DE ALMEIDA,0.35209
1996,SP,PRESIDENTE PRUDENTE,PSDB,MAURO BRAGATO,0.52262
1996,SP,GENERAL SALGADO,PL,MAURO GILBERTO FANTINI,0.53209
1996,SP,RIBEIRAO BRANCO,PFL,MAURO JOSE TEIXEIRA,0.78184
1996,SP,BURITAMA,PSDB,MESSIAS FERREIRA MENDES,0.58883
1996,SP,TAQUARITUBA,PMDB,MIDERSON ZANELLO MILLEO,0.56527
1996,SP,CONCHAS,PSDB,MIGUEL JOSE CARAM,0.57567
1996,SP,JUNDIAI,PSDB,MIGUEL MOUBADDA HADDAD,0.52778
1996,SP,JOSE BONIFACIO,PFL,MIGUEL ROSSI,0.54381
1996,SP,PEREIRAS,PFL,MIGUEL TOMAZELA,0.64251
1996,SP,VINHEDO,PSDB,MILTON ALVARO SERAFIM,0.45886
1996,SP,MIRA ESTRELA,PSDB,MILTON LUIZON,0.63628
1996,SP,NATIVIDADE DA SERRA,PMDB,MIRON DANVERS FERNANDES,0.63674
1996,SP,BOCAINA,PSDB,MOACIR DONIZETE GIMENEZ,0.5914
1996,SP,ITAPIRAPUA PAULISTA,PSDB,MORACI CARLOS DE OLIVEIRA,0.61869
1996,SP,ARACARIGUAMA,PFL,MOYSES DE ANDRADE,0.51181
1996,SP,ZACARIAS,PMDB,NAIM BERG OLIVA,0.54621
1996,SP,SANTA MARIA DA SERRA,PMDB,NARCISO BENEDITO BISTAFA,0.50337
1996,SP,PONTAL,PL,NEDIR COLOMBO,0.64844
1996,SP,CUBATAO,PPB,NEI EDUARDO SERRA,0.3542
1996,SP,PATROCINIO PAULISTA,PDT,NELIO LIPORONI,0.42822
1996,SP,IRAPUA,PFL,NELSON DA SILVA,0.52976
1996,SP,PEDRO DE TOLEDO,PFL,NELSON DENSHO TANAHARA,0.42785
1996,SP,NOVA CANAA PAULISTA,PL,NELSON EIGI MATUSHIMA,1
1996,SP,SUD MENUCCI,PSDB,NELSON GONCALVES DE ASSIS,0.50643
1996,SP,EUCLIDES DA CUNHA PAULISTA,PSDB,NELSON NICACIO DE LIMA,0.57353
1996,SP,OUROESTE,PPB,NELSON PINHEL,0.56926
1996,SP,SANTA RITA DO PASSA QUATRO,PSDB,NELSON SCORSOLINI,0.57664
1996,SP,ARTUR NOGUEIRA,PSDB,NELSON STEIN,0.5092
1996,SP,SANTA CRUZ DA ESPERANCA,PMDB,NELTON LOPES DA SILVA,0.54115
1996,SP,ROSANA,PPB,NEWTON RODRIGUES DA SILVA,0.41169
1996,SP,NOVA CAMPINA,PSDB,NICANOR FERREIRA DA SILVA,0.53494
1996,SP,ILHABELA,PDT,NILCE SIGNORINI,0.47852
1996,SP,LEME,PSDB,NILO SERGIO PINTO,0.59593
1996,SP,TERRA ROXA,PMDB,NILSO MAROSTICA,0.57019
1996,SP,PANORAMA,PPB,NILTON FERNANDES LEITE LIMA,0.43021
1996,SP,INDIANA,PSDB,ODAIR GIMENES,0.55617
1996,SP,OURO VERDE,PSDB,ODEMAR CARVALHO DO VAL,0.64559
1996,SP,FLOREAL,PSDB,ODERCI PERIOTO,0.52799
1996,SP,NHANDEARA,PDT,OEDINA APARECIDA DA SILVA COLOSIO,0.44263
1996,SP,HERCULANDIA,PSDB,OLENDO GOLINELI NETO,0.61432
1996,SP,PLANALTO,PMDB,OLIMPIO SEVERINO DA SILVA,0.56582
1996,SP,MARIAPOLIS,PSDB,OLINDO BOTTAN,0.63044
1996,SP,BARRA DO CHAPEU,PSL,ORIDIO RODRIGUES DE CAMARGO,0.61642
1996,SP,SANTA CLARA D OESTE,PL,ORIVALDO APARECIDO DELGADO,0.53621
1996,SP,LUPERCIO,PMDB,ORLANDO DAUN,0.86383
1996,SP,PARIQUERA-ACU,PMDB,ORLANDO MILAN,0.5819
1996,SP,PRESIDENTE ALVES,PSL,ORLANDO RODRIGUES GIMENES,0.42893
1996,SP,NOVA EUROPA,PDT,ORLANDO VALDIVIESSO,0.4871
1996,SP,COLINA,PFL,OSCAR BARCELLOS NETTO,0.54684
1996,SP,EMBU,PSD,OSCAR YAZBEK,0.31226
1996,SP,PIQUEROBI,PSDB,OSMAR JOSE JACOMELLI,0.52389
1996,SP,CAIUA,PSDB,OSVALDO APARECIDO MEDEIROS,0.53861
1996,SP,MAUA,PT,OSWALDO DIAS,0.48703
1996,SP,CAMPOS DO JORDAO,PSDB,OSWALDO GOMES DA SILVA FILHO,0.33454
1996,SP,GUARULHOS,PPB,PASCHOAL THOMEU,0.39358
1996,SP,TIMBURI,PSDB,PAUL ANTON JOSEF BANNWART,0.54323
1996,SP,PIACATU,PSDB,PAULO CESAR NAVACCHIO,1
1996,SP,MOJI MIRIM,PSB,PAULO DE OLIVEIRA E SILVA,0.5659
1996,SP,CACAPAVA,PT,PAULO ROBERTO ROITBERG,0.36508
1996,SP,JAU,PSDB,PAULO SERGIO ALMEIDA LEITE,0.47695
1996,SP,ITAI,PSDB,PEDRO ALIPIO DOGNANI,0.55723
1996,SP,BOTUCATU,PSDB,PEDRO LOSI NETO,0.32702
1996,SP,POPULINA,PSDB,PEDRO MACHADO DE QUEIROZ,0.55705
1996,SP,ITABERA,PPB,PEDRO MARIANO DE OLIVEIRA FILHO,0.40709
1996,SP,ATIBAIA,PFL,PEDRO MATURANA,0.45419
1996,SP,CAIEIRAS,PFL,PEDRO SERGIO GRAF NUNES,0.33629
1996,SP,LIMEIRA,PSDB,PEDRO THEODORO KUHL,0.65884
1996,SP,TAQUARAL,PT,PETRONILIO JOSE VILELA,0.71608
1996,SP,NOVA GUATAPORANGA,PSDB,POLICARPO SANTOS FREIRE,0.51677
1996,SP,SAO LUIS DO PARAITINGA,PFL,RAUL ALCEU PRESOTTO,0.41562
1996,SP,SANTA CRUZ DA CONCEICAO,PSDB,REINALDO ALBERTO TESSARI,1
1996,SP,INDAIATUBA,PDT,REINALDO NOGUEIRA LOPES CRUZ,0.54789
1996,SP,SOROCABA,PSDB,RENATO FAUVEL AMARY,0.28766
1996,SP,LAVINIA,PSDB,RENERIO LUIZ SOARES SOUSA,0.51259
1996,SP,BORBOREMA,PMDB,RIBAMAR DE SOUZA BATISTA,0.53701
1996,SP,PRAIA GRANDE,PMDB,RICARDO AKINOBU YAMAUTY,0.87591
1996,SP,SAO JOSE DO RIO PARDO,PRP,RICHARD CELSO AMATO,0.43623
1996,SP,CRISTAIS PAULISTA,PFL,ROBERTO AURELIO LEONARDO,0.73873
1996,SP,ESTIVA GERBI,PSDB,ROBERTO DIEGUES,0.53513
1996,SP,CAPAO BONITO,PSDB,ROBERTO KAZUSHI TAMURA,0.5036
1996,SP,ASSIS,PTB,ROMEU JOSE BOLFARINI,0.44181
1996,SP,MACAUBAL,PMDB,RONALDO GASPAR BOTTINO QUICOLI,0.65799
1996,SP,IBITINGA,PMDB,ROOSEVELT ANTONIO DE ROSA,0.76705
1996,SP,EMILIANOPOLIS,PFL,ROQUE FERNANDES REDIVO,0.4951
1996,SP,PRATANIA,PMDB,ROQUE JONER,0.66973
1996,SP,LARANJAL PAULISTA,PTB,ROQUE LAZARO DE LARA,0.49557
1996,SP,GLICERIO,PDT,ROSEMIR APARECIDA TORREZAN EID,0.3619
1996,SP,SANDOVALINA,PSDB,ROSEVAL APARECIDO RODRIGUES,0.55519
1996,SP,PEDERNEIRAS,PSDB,RUBENS EMIL CURY,0.59387
1996,SP,TORRE DE PEDRA,PMDB,RUBENS VIEIRA PINTO,0.6551
1996,SP,CANAS,PSDB,RYNALDO ZANIN,0.57095
1996,SP,NOVO HORIZONTE,PRP,SAME CALIL NICOLAU EID,0.65156
1996,SP,REGISTRO,PSDB,SAMUEL MOREIRA DA SILVA JUNIOR,0.26056
1996,SP,SALTO DE PIRAPORA,PMDB,SANTELMO XAVIER SOBRINHO,0.43095
1996,SP,ILHA SOLTEIRA,PPB,SEBASTIAO DE PAULA,0.65851
1996,SP,GASTAO VIDIGAL,PFL,SEBASTIAO FELISBERTO FERNANDES,0.52866
1996,SP,REGINOPOLIS,PSDB,SEBASTIAO LUIZ DE SOUZA,0.41281
1996,SP,CAMPOS NOVOS PAULISTA,PSD,SEBASTIAO LUIZ WAISS,0.40654
1996,SP,FERNANDO PRESTES,PMDB,SEBASTIAO MANOEL MACHADO,0.56229
1996,SP,AVAI,PSDB,SERGIO ANDRADE MOREIRA,0.53651
1996,SP,ITAPEVI,PSDB,SERGIO MONTANHEIRO,0.60148
1996,SP,RIBEIRAO PRETO,PT,SERGIO ROXO DA FONSECA,0.37963
1996,SP,TAQUARITINGA,PSDB,SERGIO SCHLOBACH SALVAGNI,0.55095
1996,SP,DOBRADA,PFL,SIDNEY PAULO CIMATTI,0.40311
1996,SP,GALIA,PTB,SIDRACHI PIRES DE ALMEIDA,0.37634
1996,SP,OSASCO,PTB,SILAS BORTOLOSSO,0.56729
1996,SP,SANTANA DE PARNAIBA,PFL,SILVIO ROBERTO CAVALCANTI PECCIOLI,0.50607
1996,SP,TRABIJU,PTB,SILVIO ROJES FILHO,0.7046
1996,SP,IBIRAREMA,PMDB,SIRHAN SELAIMAN MEHAQUICHE RAFIH ABUD,0.55762
1996,SP,MONTE APRAZIVEL,PSD,TAIS MARIA CAMARGO DE MORAES SANTANA,0.58593
1996,SP,SANTOS,PT,TELMA SANDRA AUGUSTO DE SOUZA,0.37439
1996,SP,ARAMINA,PPB,THOMAZ ANTONIO SCANDIUZZI,0.65913
1996,SP,JULIO MESQUITA,PFL,TIRSO FERNANDES SOBREIRO JUNIOR,0.51755
1996,SP,OURINHOS,PMDB,TOSHIO MISATO,0.39333
1996,SP,ITAPOLIS,PMDB,UBALDO JOSE MASSARI JUNIOR,0.6254
1996,SP,CAPELA DO ALTO,PFL,UBIRAJARA ROBERTO MORI,0.41894
1996,SP,BARRETOS,PMDB,UEBE REZECK,0.51498
1996,SP,LINS,PT,VALDEREZ VEGIATO MOYA,0.3853
1996,SP,GUAIMBE,PSDB,VALDIR ACHILLES,0.53876
1996,SP,ITAJOBI,PSDB,VALDIR APARECIDO COSSARI,0.50619
1996,SP,URU,PL,VALDIR CANDIDO DE SOUSA,0.53256
1996,SP,IRAPURU,PSDB,VALDIVINO RAMOS MOREIRA,0.55827
1996,SP,IEPE,PFL,VALTER FERREIRA DE CASTILHO,0.67326
1996,SP,OSVALDO CRUZ,PSDB,VALTER LUIZ MARTINS,0.49553
1996,SP,GUARACI,PMDB,VALTERCIDES MONTEIRO,0.54015
1996,SP,MONTE ALEGRE DO SUL,PMDB,VANDERLEI JOSE BROLESI,0.71339
1996,SP,RIO DAS PEDRAS,PPS,VICTORIO OLIVIO CEZARINO,0.42841
1996,SP,SANTO EXPEDITO,PMDB,VIRGINIO CABRAL DA SILVA,0.56887
1996,SP,PINDAMONHANGABA,PSDB,VITO ARDITO LERARIO,0.57035
1996,SP,CEDRAL,PFL,VITORIO GUIDOLIN,0.53364
1996,SP,VALINHOS,PL,VITORIO HUMBERTO ANTONIAZZI,0.53448
1996,SP,NOVAIS,PFL,VLALDIR FUSTER PINHEIRO,0.50761
1996,SP,INUBIA PAULISTA,PFL,WAGNER CAMPATO,0.58287
1996,SP,QUEIROZ,PFL,WAGNER NUNES MARTINS,0.51842
1996,SP,TARABAI,PFL,WALDEMAR CALVO,0.7248
1996,SP,PIRAPOZINHO,PFL,WALDEMAR CASSEZE,0.6255
1996,SP,MOJI DAS CRUZES,PL,WALDEMAR COSTA FILHO,0.44646
1996,SP,ARARAQUARA,PPB,WALDEMAR DE SANTI,0.43552
1996,SP,AGUAS DA PRATA,PPB,WALDEMAR JUNQUEIRA FERREIRA NETO,0.56328
1996,SP,FERRAZ DE VASCONCELOS,PSDB,WALDEMAR MARQUES DE OLIVEIRA FILHO,0.35812
1996,SP,AMERICANA,PDT,WALDEMAR TEBALDI,0.40818
1996,SP,JANDIRA,PSDB,WALDERI BRAZ PASCHOALIN,0.41572
1996,SP,TABAPUA,PMDB,WALDOMIRO XAVIER DE SOUZA FILHO,0.52905
1996,SP,MOJI GUACU,PTB,WALTER CAVEANHA,0.43127
1996,SP,MOCOCA,PMDB,WALTER DE SOUZA XAVIER,0.62703
1996,SP,GUAPIARA,PSDB,WALTER MARTINS DE OLIVEIRA,0.67008
1996,SP,PALESTINA,PSD,WALTER PEREIRA DE SOUZA,0.48455
1996,SP,NIPOA,PSD,WALTER SPAGNOLI,0.53867
1996,SP,SOCORRO,PPB,WANDIR DE FARIA,0.3372
1996,SP,ARARAS,PSDB,WARLEY COLOMBINI,0.37458
1996,SP,ITAPEVA,PSB,WILMAR HAILTON DE MATTOS,0.53423
1996,SP,CABRALIA PAULISTA,PTB,WILSON ANTONIO VICENTINI,0.53361
1996,SP,BANANAL,PSDB,WILTON NERI PEREIRA,0.60688
1996,SP,SANTO ANTONIO DO ARACANGUA,PFL,YOSHIHIKO ZITO,0.65343
1996,TO,XAMBIOA,PMDB,ADEMAR VIEIRA FILHO,0.52771
1996,TO,ALIANCA DO TOCANTINS,PPB,ADEMIR PEREIRA LUZ,0.5386
1996,TO,SANTA ROSA DO TOCANTINS,PMDB,ALBINO TEIXEIRA DE OLIVEIRA,0.5216
1996,TO,CHAPADA DA AREIA,PMDB,ALVARO MOREIRA MILHOMEM,0.55587
1996,TO,ESPERANTINA,PL,AMELIO CAYRES DE ALMEIDA,0.62514
1996,TO,ITACAJA,PMDB,ANTAO ALVES COSTA,0.69338
1996,TO,ARRAIAS,PPB,ANTONIO AIRES FRANCA,0.55189
1996,TO,AUGUSTINOPOLIS,PFL,ANTONIO CAYRES DE ALMEIDA,0.53454
1996,TO,GOIANORTE,PMDB,ANTONIO DE SOUSA PARENTE,0.52658
1996,TO,BABACULANDIA,PPB,ANTONIO DIAS DA LUZ,0.42393
1996,TO,LAVANDEIRA,PFL,ANTONIO FRANCISCO LEITE,0.75831
1996,TO,CENTENARIO,PFL,ANTONIO GONCALVES DE LIMA,0.42219
1996,TO,PEIXE,PPB,ANTONIO JOSE CASTELO BRANCO,0.49065
1996,TO,NOVA OLINDA,PFL,ANTONIO RIBEIRO DA SILVA,0.44871
1996,TO,PINDORAMA DE GOIAS,PTB,ANTONIO SERGIO FERNANDES BATISTA,0.27672
1996,TO,PRAIA NORTE,PPB,ANTONIO SOARES DE SOUSA,0.64044
1996,TO,DOIS IRMAOS DO TOCANTINS,PFL,ANTONIO ZILNE PEREIRA LIMA,0.47033
1996,TO,PONTE ALTA DO TOCANTINS,PMDB,ARTUR ALCIDES DE SOUSA BARROS,0.5246
1996,TO,MURICILANDIA,PTB,BELCINA DA COSTA BRANDAO,0.41965
1996,TO,ARAGUANA,PFL,BENEDITO LOPES DA SILVA,0.38628
1996,TO,ARAGUATINS,PMDB,BOLESLAW DAROSZEWSK JUNIOR,0.36027
1996,TO,RECURSOLANDIA,PPB,CARLOS ALBERTO BARBOSA DA SILVA,0.57735
1996,TO,MIRANORTE,PDT,CARLOS ROBERTO DE ABREU,0.44965
1996,TO,NOVA ROSALANDIA,PSDB,CELSO RENATO CAIXETA,0.43642
1996,TO,CARRASCO BONITO,PPB,CICERO LOPES MARQUES,0.52131
1996,TO,CRISTALANDIA,PSDB,CLARISMINDO MODESTO DINIZ,0.52695
1996,TO,MARIANOPOLIS DO TOCANTINS,PMDB,CLAUDOIR BENTO DE OLIVEIRA,0.50602
1996,TO,BARROLANDIA,PTB,CLEDIOMAR JOSE RIBEIRO,0.5071
1996,TO,PIUM,PSDB,CLEMENTE ALVES VIEIRA,0.53121
1996,TO,SANDOLANDIA,PFL,CRISOSTOMO COSTA VASCONCELOS,0.60477
1996,TO,IPUEIRAS,PPB,DINORAH JOSE COSTA,1
1996,TO,FORMOSO DO ARAGUAIA,PMDB,DOMINGOS PEREIRA COELHO,0.58302
1996,TO,PONTE ALTA DO BOM JESUS,PSDB,EDER LUIZ LOURENCO DA ROCHA,0.61347
1996,TO,SAO VALERIO DA NATIVIDADE,PFL,ELDA PECCATTI PEGORARO,0.47315
1996,TO,NOVO ACORDO,PPB,ELIANO MOURA LEITAO,0.50199
1996,TO,ARAGOMINAS,PMDB,ELZA MARIA DA SILVA,0.43201
1996,TO,OLIVEIRA DE FATIMA,PTB,EMILIO MASCARENHAS SOBRINHO,0.55728
1996,TO,RIO DA CONCEICAO,PPB,ENEMILSON PEREIRA RODRIGUES,0.56447
1996,TO,MIRACEMA DO TOCANTINS,PPB,ERNESTO ROTTA GIORDANI,0.43214
1996,TO,COLMEIA,PMDB,ETERNO DANIEL DONATO,0.55058
1996,TO,CARIRI DO TOCANTINS,PPB,FABRICIO DE OLIVEIRA VALE,0.58982
1996,TO,SANTA FE DO ARAGUAIA,PL,FLEURY JOSE LOPES,0.56964
1996,TO,PORTO ALEGRE DO TOCANTINS,PPB,FRANCISCO ARAUJO CARVALHO,0.50942
1996,TO,JAU DO TOCANTINS,PMDB,FRANCISCO BORGES DA SILVEIRA,0.53512
1996,TO,BOM JESUS DO TOCANTINS,PFL,FRANCISCO CAVALCANTE DA LUZ,0.59194
1996,TO,BANDEIRANTE,PSDB,FRANCISCO DIVINO VASCONCELOS,0.47123
1996,TO,CAMPOS LINDOS,PPB,FRANCISCO LOPES SARAIVA,0.42982
1996,TO,FORTALEZA DO TABOCAO,PPB,GASPAR MARTINS BRINGEL,0.56019
1996,TO,AURORA DO TOCANTINS,PFL,GEOVANE DE SOUZA TAVARES,0.5103
1996,TO,NOVO ALEGRE,PPB,GERMINO JOSE DE SOUSA,0.52896
1996,TO,FILADELFIA,PFL,GILMAR AIRES FRAGOSO,0.51519
1996,TO,PEQUIZEIRO,PPB,GUASPAR LUIZ DE OLIVEIRA,0.56435
1996,TO,DIVINOPOLIS,PMDB,HAMILTON EDSON ARAUJO,0.66573
1996,TO,RIO SONO,PMDB,IRACI GUIMARAES CAMPOS,0.5297
1996,TO,PALMEIRANTE,PPB,IRACILDA PEREIRA BATISTA,0.5467
1996,TO,SAO FELIX DO TOCANTINS,PPB,ISAMAR MORAES RIBEIRO,0.40897
1996,TO,MATEIROS,PMDB,JACKSON LUIS DE SOUSA BARROS,0.44183
1996,TO,PALMEIROPOLIS,PFL,JALES DE ALCANTARA PANIAGO,0.52037
1996,TO,BRASILANDIA DO TOCANTINS,PPB,JOAO EMIDIO FELIPE DE MIRANDA,1
1996,TO,BERNARDO SAYAO,PPB,JOAO GOMES NEPOMUCENO,0.53821
1996,TO,ARAGUACEMA,PMDB,JOAO PAULO RIBEIRO FILHO,0.62323
1996,TO,SANTA RITA DO TOCANTINS,PTB,JOAO PEREIRA DA COSTA,0.58835
1996,TO,CHAPADA DA NATIVIDADE,PSDB,JOAQUIM URCINO FERREIRA,0.52832
1996,TO,DIANOPOLIS,PPB,JOIR RODRIGUES VALENTE,0.5334
1996,TO,LAGOA DA CONFUSAO,PMDB,JOSE ARAO DE PELEGRIN AVELLO,0.43705
1996,TO,ALVORADA,PFL,JOSE BARBARESCO,0.35062
