PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,populacao,latitude,longitude,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,candidaturas_mun
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36056,11,,1,96712.641,-14.28,-39.84,BA,ITAGIBÁ,PREFEITO,COLIGACAO,DEM,"EXPERIÊNCIA, NOVOS TEMPOS, NOVAS IDEIAS",DEM / PTC / PDT / PSL / PP,4
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,36056,11,,1,96712.641,-14.28,-39.84,BA,ITAGIBÁ,PREFEITO,COLIGACAO,PMDB,"ITAGIBÁ, AGORA É A VEZ DO POVO",PMDB / PSB / PROS / PRP / PSDC / PSDB,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36072,11,13,0,48331.891,-16.08,-39.610001,BA,ITAGIMIRIM,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36072,11,,1,48331.891,-16.08,-39.610001,BA,ITAGIMIRIM,PREFEITO,COLIGACAO,PTB,"ITAGIMIRIM QUER MUDANÇA, MUDANÇA DE VERDADE!",PTB / PPL,4
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2016,36072,11,,1,48331.891,-16.08,-39.610001,BA,ITAGIMIRIM,PREFEITO,COLIGACAO,PP,JUNTOS POR ITAGIMIRIM,PP / PMB / PC do B / PSD / PV / PROS,4
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36072,11,,1,48331.891,-16.08,-39.610001,BA,ITAGIMIRIM,PREFEITO,COLIGACAO,PRB,POR UM FUTURO MELHOR,PRB / PDT / PMDB / PTN / PR / DEM / PTC / PSB / PSDB,4
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,36080,11,,1,91491.063,-11.01,-42.389999,BA,ITAGUAÇU DA BAHIA,PREFEITO,COLIGACAO,PDT,MUNDANÇA PRA VALER,PDT / PP / PT / PHS / PSB,2
1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36080,11,,1,91491.063,-11.01,-42.389999,BA,ITAGUAÇU DA BAHIA,PREFEITO,COLIGACAO,PSD,PARA ITAGUAÇU DA BAHIA CONTINUAR CRESCENDO,PSD / PSL / PRB / PMDB / DEM / PTB,2
1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,36099,11,,1,55417.762,-15.14,-39.720001,BA,ITAJU DO COLÔNIA,PREFEITO,COLIGACAO,PSDB,ITAJU E PALMIRA JUNTOS SOMOS MAIS,PSDB / PR / DEM / PMDB / PSL / PTC / PC do B / PROS,2
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36099,11,,1,55417.762,-15.14,-39.720001,BA,ITAJU DO COLÔNIA,PREFEITO,COLIGACAO,PRB,ITAJU  E PALMIRA NO RUMO CERTO,PRB / PTB / PT / PSB,2
1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2016,36110,11,,1,164010.89,-14.67,-39.369999,BA,ITAJUÍPE,PREFEITO,COLIGACAO,PRB,POR UMA ITAJUIPE QUE O POVO QUER,PRB / PDT / PMDB / PSL / PSC / PPS / DEM / PSDC / PRTB / PMB / PSDB / SD / PT do B,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36110,11,40,0,164010.89,-14.67,-39.369999,BA,ITAJUÍPE,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,3
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36110,11,,1,164010.89,-14.67,-39.369999,BA,ITAJUÍPE,PREFEITO,COLIGACAO,PP,UMA NOVA HISTORIA,PP / PT / PTN / PR / PSD / PC do B / PTC / PRP,3
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36137,11,,1,426163.06,-17.030001,-39.529999,BA,ITAMARAJU,PREFEITO,COLIGACAO,PRB,COLIGAÇÃO GOVERNO PARTICIPATIVO,PRB / PTN / PSD / PPS,5
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2016,36137,11,,1,426163.06,-17.030001,-39.529999,BA,ITAMARAJU,PREFEITO,COLIGACAO,PSDB,RENOVA ITAMARAJU,PSDB / PPS / SD / DEM / PSDC / PROS / PEN / PRTB / PHS,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36137,11,,1,426163.06,-17.030001,-39.529999,BA,ITAMARAJU,PREFEITO,COLIGACAO,PSB,VAMOS FAZER MUITO MAIS,PSB / REDE / PPL,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,36137,11,50,0,426163.06,-17.030001,-39.529999,BA,ITAMARAJU,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,5
1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2016,36137,11,,1,426163.06,-17.030001,-39.529999,BA,ITAMARAJU,PREFEITO,COLIGACAO,PP,RUMO NOVO COM A FORÇA DO POVO,PP / PTB / PMDB / PSL / PSC / PMB / PV / PT do B,5
1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,36153,11,,1,55301.379,-13.77,-39.68,BA,ITAMARI,PREFEITO,COLIGACAO,PP,'FORÇA FÉ E ESPERANÇA',PP / PDT / PMDB / PTN / PR / PSB / PSDB / PEN / PSD / PC do B / PRTB / SD,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2016,36153,11,,1,55301.379,-13.77,-39.68,BA,ITAMARI,PREFEITO,COLIGACAO,PRB,RENOVANDO A ESPERANÇA,PRB / PSL / PSC / PT do B / PRP,2
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2016,36170,11,,1,188361.28,-15.24,-40.619999,BA,ITAMBÉ,PREFEITO,COLIGACAO,PRB,ITAMBÉ UNINDO FORÇAS,PRB / PP / PT / PMDB / PTN / DEM / PSB / PC do B / PT do B / SD / PROS / PTC,2
0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2016,36170,11,,1,188361.28,-15.24,-40.619999,BA,ITAMBÉ,PREFEITO,COLIGACAO,PSD,O PROGRESSO VAI CONTINUAR,PSD / PPS / PSC / PR / PSL / PTB / PRP / PDT,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36196,11,,1,28838.357,-12.26,-38.040001,BA,ITANAGRA,PREFEITO,COLIGACAO,PCdoB,RENOVA ITANAGRA,PC do B / PT,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,36196,11,44,0,28838.357,-12.26,-38.040001,BA,ITANAGRA,PREFEITO,PARTIDO ISOLADO,PRP,#NULO#,PRP,5
0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,36196,11,,1,28838.357,-12.26,-38.040001,BA,ITANAGRA,PREFEITO,COLIGACAO,PP,FAZENDO A POLÍTICA DA PAZ,PP / PSB / PDT / PRB / PTB / PMB / PHS,5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2016,36196,11,,1,28838.357,-12.26,-38.040001,BA,ITANAGRA,PREFEITO,COLIGACAO,PSL,A VEZ DO POVO,PSL / PSC / PR / PTN / PV / PSOL,5
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36196,11,,1,28838.357,-12.26,-38.040001,BA,ITANAGRA,PREFEITO,COLIGACAO,PMDB,ITANAGRA PARA TODOS,PMDB / PSDB / DEM / PSDC / SD / PSD / PPS,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36218,11,,1,141035.05,-17.16,-40.330002,BA,ITANHÉM,PREFEITO,COLIGACAO,DEM,ITANHÉM PARA TODOS,DEM / PEN,3
0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2016,36218,11,,1,141035.05,-17.16,-40.330002,BA,ITANHÉM,PREFEITO,COLIGACAO,PSB,PRA ITANHÉM AVANÇAR MAIS,PSB / PP / PT / PTC / PR / PSD / PDT / PHS / PV / PTN,3
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2016,36218,11,,1,141035.05,-17.16,-40.330002,BA,ITANHÉM,PREFEITO,COLIGACAO,PMDB,A UNIÃO QUE O POVO QUER,PMDB / PSDB / PTB / PRB / PSL / PSC / PC do B,3
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2016,36234,11,,1,108867.9,-12.88,-38.669998,BA,ITAPARICA,PREFEITO,COLIGACAO,PDT,RENOVAÇÃO DE VERDADE,PDT / PR / PRB / PT / PT do B / PSL / PHS / PSC / PC do B / PRTB / PTC / PTN / PPS,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,36234,11,,1,108867.9,-12.88,-38.669998,BA,ITAPARICA,PREFEITO,COLIGACAO,PSB,CORAGEM PARA MUDAR ITAPARICA,PSB / PV / PPL,3
0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,36234,11,,1,108867.9,-12.88,-38.669998,BA,ITAPARICA,PREFEITO,COLIGACAO,PP,PROTEGER É NOSSA MISSÃO,PP / PTB / DEM / PSDC / PSDB / PEN / PSD / SD / PMDB,3
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,36250,11,,1,93829.359,-14.89,-39.419998,BA,ITAPÉ,PREFEITO,COLIGACAO,PDT,CORAGEM PARA MUDAR,PDT / PSDB / PPS / PTB,2
0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,36250,11,,1,93829.359,-14.89,-39.419998,BA,ITAPÉ,PREFEITO,COLIGACAO,PP,UNIDOS POR AMOR A ITAPÉ,PP / PSC / PT / PSD / PC do B / PSB / PTC / PRB,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36277,11,,1,73654.586,-15.95,-39.529999,BA,ITAPEBI,PREFEITO,COLIGACAO,PTC,ITAPEBI VAI FICAR MELHOR,PTC / PT / PSD,3
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016,36277,11,,1,73654.586,-15.95,-39.529999,BA,ITAPEBI,PREFEITO,COLIGACAO,PP,JUNTOS PRA FAZER MAIS POR ITAPEBI,PP / PEN / PSL / PSB / PRTB / PR / PPS,3
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36277,11,,1,73654.586,-15.95,-39.529999,BA,ITAPEBI,PREFEITO,COLIGACAO,PRB,O QUE TA BOM VAI CONTINUAR,PRB / PTN / PC do B,3
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,2016,36293,11,,1,365307.72,-15.24,-40.240002,BA,ITAPETINGA,PREFEITO,COLIGACAO,PRB,UM NOVO TEMPO,PRB / PDT / PSL / PTN / PR / PRTB / PV / PRP / PEN / PT do B / PPL,4
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2016,36293,11,,1,365307.72,-15.24,-40.240002,BA,ITAPETINGA,PREFEITO,COLIGACAO,PMDB,VAMOS JUNTOS MUDAR ITAPETINGA,PMDB / DEM / PPS / PHS / PMB / PSB / PTB,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36293,11,,1,365307.72,-15.24,-40.240002,BA,ITAPETINGA,PREFEITO,COLIGACAO,PP,UNIDOS POR ITAPETINGA,PP / PSDC / PTC / PSDB,4
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,36293,11,,1,365307.72,-15.24,-40.240002,BA,ITAPETINGA,PREFEITO,COLIGACAO,PSC,A MUDANÇA É A GENTE QUE FAZ,PSC / PSD / PC do B / REDE,4
1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36315,11,,1,164949.08,-11.31,-38.23,BA,ITAPICURU,PREFEITO,COLIGACAO,PSD,RUMO NOVO COM A FORÇA DO POVO,PSD / PSL / PTB / PR / PDT / SD / PT / PMDB / PMB,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36315,11,,1,164949.08,-11.31,-38.23,BA,ITAPICURU,PREFEITO,COLIGACAO,PPL,É HORA DE INOVAR,PPL / PEN,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,36315,11,20,0,164949.08,-11.31,-38.23,BA,ITAPICURU,PREFEITO,PARTIDO ISOLADO,PSC,#NULO#,PSC,4
0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2016,36315,11,,1,164949.08,-11.31,-38.23,BA,ITAPICURU,PREFEITO,COLIGACAO,PRB,NOVAS IDEIAS NOVOS RUMOS,PRB / PP / PHS / PSB / PV / PC do B / PT do B / PROS,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36331,11,19,0,66101.023,-14.42,-39.560001,BA,ITAPITANGA,PREFEITO,PARTIDO ISOLADO,PTN,#NULO#,PTN,5
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2016,36331,11,,1,66101.023,-14.42,-39.560001,BA,ITAPITANGA,PREFEITO,COLIGACAO,PDT,MUDANÇA JÁ,PDT / DEM / PC do B / PHS / PMDB / PR / PRB,5
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36331,11,,1,66101.023,-14.42,-39.560001,BA,ITAPITANGA,PREFEITO,COLIGACAO,PP,CONSTRUINDO UM NOVO CAMINHO,PP / PT / PSD / PSB,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36331,11,,1,66101.023,-14.42,-39.560001,BA,ITAPITANGA,PREFEITO,COLIGACAO,PSDC,POR UMA ITAPITANGA MELHOR,PSDC / PSDB,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36331,11,17,0,66101.023,-14.42,-39.560001,BA,ITAPITANGA,PREFEITO,PARTIDO ISOLADO,PSL,#NULO#,PSL,5
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,36358,11,,1,47982.434,-13.45,-39.939999,BA,ITAQUARA,PREFEITO,COLIGACAO,PMDB,FAZER MAIS E MELHOR,PMDB / PROS / PTB / PC do B / PPS,2
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36358,11,,1,47982.434,-13.45,-39.939999,BA,ITAQUARA,PREFEITO,COLIGACAO,PSB,JUVENTUDE E HONESTIDADE DE MÃOS DADAS,PSB / PSL / PSD / PP,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36374,11,19,0,98326.297,-15.66,-40.060001,BA,ITARANTIM,PREFEITO,PARTIDO ISOLADO,PTN,#NULO#,PTN,5
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,36374,11,,1,98326.297,-15.66,-40.060001,BA,ITARANTIM,PREFEITO,COLIGACAO,PSDB,100% ITARANTIM,PSDB / PPS / PRB / PTC / PSC,5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36374,11,,1,98326.297,-15.66,-40.060001,BA,ITARANTIM,PREFEITO,COLIGACAO,DEM,COM A FORÇA DO POVO,DEM / PMDB / PMB,5
0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2016,36374,11,,1,98326.297,-15.66,-40.060001,BA,ITARANTIM,PREFEITO,COLIGACAO,PP,NOVAS IDEIAS PARA UM TEMPO NOVO,PP / PT / PSB / PSD / PSL / PROS / PT do B / PC do B / PDT / PRP / PEN / PR / SD / PHS,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36374,11,27,0,98326.297,-15.66,-40.060001,BA,ITARANTIM,PREFEITO,PARTIDO ISOLADO,PSDC,#NULO#,PSDC,5
0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,36382,11,,1,72823.656,-12.71,-39.689999,BA,ITATIM,PREFEITO,COLIGACAO,PSD,UNIDOS PELO PROGRESSO DE ITATIM,PSD / PT do B / PPS / PRB / PSB / PR / PTB,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36382,11,,1,72823.656,-12.71,-39.689999,BA,ITATIM,PREFEITO,COLIGACAO,PP,A ESPERANÇA VAI VENCER O MEDO,PP / PMDB,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,36390,11,20,0,83451.008,-13.53,-40.150002,BA,ITIRUÇU,PREFEITO,PARTIDO ISOLADO,PSC,#NULO#,PSC,3
1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2016,36390,11,,1,83451.008,-13.53,-40.150002,BA,ITIRUÇU,PREFEITO,COLIGACAO,PRB,ITIRUÇU LIVRE,PRB / PSD / DEM / PPS / PMDB / PC do B / PT / PR,3
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2016,36390,11,,1,83451.008,-13.53,-40.150002,BA,ITIRUÇU,PREFEITO,COLIGACAO,PROS,UMA BOA POLITICA! O MELHOR PRA NOSSA GENTE,PROS / PP / PSDB / PSL / PTN / PHS / PTC / PSB,3
0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2016,36412,11,,1,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,COLIGACAO,PCdoB,A COMPETENCIA ESTA DE VOLTA,PC do B / PP / PTB / PSL / PTN / PR / PTC / PV / PSDB / SD / PROS,7
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36412,11,,1,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,COLIGACAO,PPL,ITIUBA EM PRIMEIRO LUGAR,PPL / PDT / PT / PMDB / PHS,7
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,36412,11,,1,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,COLIGACAO,PSD,JUNTOS SOMOS MAIS FORTE,PSD / PPS / PMB / PRTB / DEM,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36412,11,40,0,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36412,11,40,0,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36412,11,40,0,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36412,11,40,0,217452.11,-10.69,-39.849998,BA,ITIÚBA,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,7
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36439,11,,1,124760.67,-15.11,-40.07,BA,ITORORÓ,PREFEITO,COLIGACAO,PMDB,TESTADO E APROVADO,PMDB / PSD / PDT,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36439,11,,1,124760.67,-15.11,-40.07,BA,ITORORÓ,PREFEITO,COLIGACAO,DEM,PÉ NO CHÃO,DEM / PMB,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36439,11,,1,124760.67,-15.11,-40.07,BA,ITORORÓ,PREFEITO,COLIGACAO,PSDB,ITORORO PELO POVO,PSDB / PV,4
0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2016,36439,11,,1,124760.67,-15.11,-40.07,BA,ITORORÓ,PREFEITO,COLIGACAO,PCdoB,ITORORO VAI VOLTAR A CRESCER,PC do B / PP / PRB / PRP / PSB / PSL / PT / PTN,4
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36455,11,,1,129980.91,-13.81,-41.290001,BA,ITUAÇU,PREFEITO,COLIGACAO,PTB,RENOVAÇÃO E PROGRESSO,PTB / PMDB / PP / PSL / DEM / PDT / PT,2
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2016,36455,11,,1,129980.91,-13.81,-41.290001,BA,ITUAÇU,PREFEITO,COLIGACAO,PCdoB,UM GOVERNO POPULAR,PC do B / PR / PSB / PHS / PRP / PSD,2
0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2016,36471,11,,1,134449.08,-13.73,-39.139999,BA,ITUBERÁ,PREFEITO,COLIGACAO,PSDB,RENOVA ITUBERA,PSDB / PR / PPS / PV / PHS / PDT / DEM / PSC / PSB / PSDC,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2016,36471,11,,1,134449.08,-13.73,-39.139999,BA,ITUBERÁ,PREFEITO,COLIGACAO,PMDB,ITUBERA NO RUMO CERTO,PMDB / PRP / PROS / PSL / PT do B / PT,3
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36471,11,,1,134449.08,-13.73,-39.139999,BA,ITUBERÁ,PREFEITO,COLIGACAO,PSD,AVANÇA ITUBERÁ,PSD / PP / PTN / PRTB / SD / PC do B / PMB,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36498,11,,1,90064.32,-14.85,-42.43,BA,JACARACI,PREFEITO,COLIGACAO,PT,TRABALHANDO PELO FUTURO DE JACARACI,PT / PROS,3
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36498,11,,1,90064.32,-14.85,-42.43,BA,JACARACI,PREFEITO,COLIGACAO,PSD,COM A FORÇA DO POVO,PSD / PMDB / PEN,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36498,11,,1,90064.32,-14.85,-42.43,BA,JACARACI,PREFEITO,COLIGACAO,PTN,UNIDOS POR JACARACI,PTN / PC do B / PR,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36510,11,,1,555897.31,-11.18,-40.509998,BA,JACOBINA,PREFEITO,COLIGACAO,DEM,VAMOS JUNTOS FAZER UMA NOVA JACOBINA,DEM / PPS,4
1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2016,36510,11,,1,555897.31,-11.18,-40.509998,BA,JACOBINA,PREFEITO,COLIGACAO,PMDB,O TRABALHO VAI CONTINUAR,PMDB / PSDB / PV / PP / PSC / PTC / PHS / PEN / SD / PTN / PRP,4
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,36510,11,,1,555897.31,-11.18,-40.509998,BA,JACOBINA,PREFEITO,COLIGACAO,PCdoB,JACOBINA DE CORAÇAO,PC do B / PRB / PR,4
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2016,36510,11,,1,555897.31,-11.18,-40.509998,BA,JACOBINA,PREFEITO,COLIGACAO,PDT,UNIDOS POR UMA VERDADEIRA TRANSFORMAÇÃO,PDT / PT / PTB / PSL / PMB / PROS / PSB,4
1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2016,36536,11,,1,259718.77,-13.53,-39.970001,BA,JAGUAQUARA,PREFEITO,COLIGACAO,PP,TRABALHO E HONESTIDADE,PP / PMDB / PTN / PC do B / PRP / PR / PSDB / PTC / PSC / PROS / PRB / PEN / PSL / SD / PHS,3
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,36536,11,,1,259718.77,-13.53,-39.970001,BA,JAGUAQUARA,PREFEITO,COLIGACAO,PSB,PELO RESPEITO A VIDA,PSB / PV / DEM / PSD,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,36536,11,23,0,259718.77,-13.53,-39.970001,BA,JAGUAQUARA,PREFEITO,PARTIDO ISOLADO,PPS,#NULO#,PPS,3
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36552,11,,1,237944.81,-10.26,-40.189999,BA,JAGUARARI,PREFEITO,COLIGACAO,PSDB,JAGUARARI NAS MAOS DO POVO,PSDB / DEM / PDT / PSL / SD / PTC,3
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2016,36552,11,,1,237944.81,-10.26,-40.189999,BA,JAGUARARI,PREFEITO,COLIGACAO,PRB,PARA JAGUARARI CRESCER,PRB / PP / PTB / PMDB / PTN / PHS / PV / PEN / PROS,3
